"","image_file","category","subcategory","current_height","current_width","source","searched_label","resize_factor","H","FA","n_resp","memorability_wo_fa_correction","memorability_w_fa_correction" 
"4384","n09393605_56109.jpg","landscape","field",333,500,"imagenet","plain, field, champaign",1,61,3,97,0.628865979381443,0.597938144329897
"4385","n09393605_57047.jpg","landscape","field",329,500,"imagenet","plain, field, champaign",1,54,7,106,0.509433962264151,0.443396226415094
"4386","n09393605_57575.jpg","landscape","field",375,500,"imagenet","plain, field, champaign",1,84,4,111,0.756756756756757,0.720720720720721
"4387","n09393605_58117.jpg","landscape","field",363,500,"imagenet","plain, field, champaign",1,76,4,105,0.723809523809524,0.685714285714286
"4388","n09393605_58223.jpg","landscape","field",375,500,"imagenet","plain, field, champaign",1,71,6,111,0.63963963963964,0.585585585585586
"4389","n09393605_59095.jpg","landscape","field",334,500,"imagenet","plain, field, champaign",1,75,19,115,0.652173913043478,0.48695652173913
"4390","n09393605_59157.jpg","landscape","field",333,500,"imagenet","plain, field, champaign",1,88,4,99,0.888888888888889,0.848484848484849
"4391","n09393605_59874.jpg","landscape","field",374,500,"imagenet","plain, field, champaign",1,64,6,92,0.695652173913043,0.630434782608696
"4392","n09393605_60345.jpg","landscape","field",500,333,"imagenet","plain, field, champaign",1,62,1,107,0.579439252336449,0.570093457943925
"4393","n09393605_60351.jpg","landscape","field",333,500,"imagenet","plain, field, champaign",1,65,12,104,0.625,0.509615384615385
"4394","n09393605_60769.jpg","landscape","field",375,500,"imagenet","plain, field, champaign",1,42,4,99,0.424242424242424,0.383838383838384
"4395","n09393605_61113.jpg","landscape","field",375,500,"imagenet","plain, field, champaign",1,56,9,90,0.622222222222222,0.522222222222222
"4396","n09393605_61186.jpg","landscape","field",332,500,"imagenet","plain, field, champaign",1,61,6,109,0.559633027522936,0.504587155963303
"4397","n09393605_61672.jpg","landscape","field",325,500,"imagenet","plain, field, champaign",1,77,2,106,0.726415094339623,0.707547169811321
"4398","n09393605_62233.jpg","landscape","field",333,500,"imagenet","plain, field, champaign",1,62,0,93,0.666666666666667,0.666666666666667
"4399","n09393605_63335.jpg","landscape","field",333,500,"imagenet","plain, field, champaign",1,58,14,104,0.557692307692308,0.423076923076923
"4400","n09393605_63557.jpg","landscape","field",333,500,"imagenet","plain, field, champaign",1,60,7,99,0.606060606060606,0.535353535353535
"4401","n09393605_64280.jpg","landscape","field",500,332,"imagenet","plain, field, champaign",1,49,1,76,0.644736842105263,0.631578947368421
"4402","n09393605_64469.jpg","landscape","field",375,500,"imagenet","plain, field, champaign",1,54,7,100,0.54,0.47
"4403","n09393605_64522.jpg","landscape","field",371,500,"imagenet","plain, field, champaign",1,80,1,104,0.769230769230769,0.759615384615385
"4404","n09393605_64746.jpg","landscape","field",333,500,"imagenet","plain, field, champaign",1,37,11,82,0.451219512195122,0.317073170731707
"4405","n09393605_64769.jpg","landscape","field",333,500,"imagenet","plain, field, champaign",1,61,1,100,0.61,0.6
"4406","n09393605_65534.jpg","landscape","field",375,500,"imagenet","plain, field, champaign",1,53,6,102,0.519607843137255,0.46078431372549
"4407","n09393605_65656.jpg","landscape","field",375,500,"imagenet","plain, field, champaign",1,46,2,97,0.474226804123711,0.45360824742268
"4408","n09393605_66477.jpg","landscape","field",333,500,"imagenet","plain, field, champaign",1,45,1,96,0.46875,0.458333333333333
"4409","n09393605_67108.jpg","landscape","field",334,500,"imagenet","plain, field, champaign",1,46,6,90,0.511111111111111,0.444444444444444
"4410","n09393605_67555.jpg","landscape","field",333,500,"imagenet","plain, field, champaign",1,39,5,91,0.428571428571429,0.373626373626374
"4411","n09393605_67985.jpg","landscape","field",333,500,"imagenet","plain, field, champaign",1,50,10,88,0.568181818181818,0.454545454545455
"4412","n09393605_8686.jpg","landscape","field",333,500,"imagenet","plain, field, champaign",1,115,0,136,0.845588235294118,0.845588235294118
"4413","n09393605_8873.jpg","landscape","field",335,500,"imagenet","plain, field, champaign",1,90,1,107,0.841121495327103,0.831775700934579
"4414","n09393605_8966.jpg","landscape","field",375,500,"imagenet","plain, field, champaign",1,78,1,98,0.795918367346939,0.785714285714286
"4415","n12142085_35169.jpg","landscape","field",376,500,"imagenet","wheat",1,66,7,98,0.673469387755102,0.602040816326531
"4416","n12142085_610.jpg","landscape","field",373,500,"imagenet","wheat",1,53,0,85,0.623529411764706,0.623529411764706
"4417","n12142085_905.jpg","landscape","field",370,500,"imagenet","wheat",1,56,0,98,0.571428571428571,0.571428571428571
"4418","sun_aacbgqunsjqeatcv.jpg","landscape","field",500.0000004,666.6666672,"sun","cornfield",0.416666667,50,2,115,0.434782608695652,0.417391304347826
"4419","sun_aafjjnugpsuiktvh.jpg","landscape","field",397,600,"sun","wheatfield",1,72,9,107,0.672897196261682,0.588785046728972
"4420","sun_aanjgkilxhsgjsyw.jpg","landscape","field",338,450,"sun","cornfield",1,66,5,105,0.628571428571429,0.580952380952381
"4421","sun_aaylzyqlqrsmfwif.jpg","landscape","field",256,256,"sun","hayfield",1,97,3,108,0.898148148148148,0.87037037037037
"4422","sun_aayounnakjpewywf.jpg","landscape","field",285.326932605,429.3320616,"sun","cornfield",0.178888359,67,11,118,0.567796610169492,0.474576271186441
"4423","sun_abhdwxcqinxtyvao.jpg","landscape","field",256,256,"sun","hayfield",1,59,4,98,0.602040816326531,0.561224489795918
"4424","sun_abowtotrrzpbhvqh.jpg","landscape","field",256,257,"sun","hayfield",1,86,10,112,0.767857142857143,0.678571428571429
"4425","sun_abrwdgsipagiljbz.jpg","landscape","field",306,468,"sun","wheatfield",1,64,3,104,0.615384615384615,0.586538461538462
"4426","sun_acdirvgzjzazssye.jpg","landscape","field",216.506350848,288.675134464,"sun","cornfield",0.281909311,42,6,85,0.494117647058824,0.423529411764706
"4427","sun_acfbqplfoqfohnbj.jpg","landscape","field",240,320,"sun","cornfield",1,56,6,103,0.543689320388349,0.485436893203884
"4428","sun_acipoggjpwiqmypg.jpg","landscape","field",500,500,"sun","wheatfield",1,78,0,105,0.742857142857143,0.742857142857143
"4429","sun_afdaynbvsppiyvxm.jpg","landscape","field",248.0056452,330.6741936,"sun","wheatfield",0.413342742,71,8,108,0.657407407407407,0.583333333333333
"4430","sun_afhkdvryuyyjsafb.jpg","landscape","field",334.949188089,508.4617656,"sun","wheatfield",0.635577207,51,1,92,0.554347826086957,0.543478260869565
"4431","sun_agojeoiyczsgnqtp.jpg","landscape","field",256,257,"sun","hayfield",1,81,4,101,0.801980198019802,0.762376237623762
"4432","sun_ahbpkeenybzvljnk.jpg","landscape","field",256,256,"sun","hayfield",1,79,6,107,0.738317757009346,0.682242990654206
"4433","sun_ajljoxfiwrskkpcc.jpg","landscape","field",256,256,"sun","hayfield",1,64,4,96,0.666666666666667,0.625
"4434","sun_akdbxepnruyrbtrp.jpg","landscape","field",256,256,"sun","hayfield",1,54,10,103,0.524271844660194,0.427184466019417
"4435","sun_amfhfmwkktwcrstd.jpg","landscape","field",259.8076212,346.4101616,"sun","cornfield",0.216506351,54,10,99,0.545454545454545,0.444444444444444
"4436","sun_amhftfdjiroweslq.jpg","landscape","field",330.20033059,484.55433128,"sun","wheatfield",0.390769622,76,2,91,0.835164835164835,0.813186813186813
"4437","sun_arxyfbqfjqesqjkp.jpg","landscape","field",389.711431008,519.615241344,"sun","wheatfield",0.159195846,72,4,103,0.699029126213592,0.660194174757282
"4438","sun_avewwfajjwjntohf.jpg","landscape","field",256,256,"sun","hayfield",1,80,2,96,0.833333333333333,0.8125
"4439","sun_avswlmagvlcsnzrk.jpg","landscape","field",256,256,"sun","cornfield",1,54,7,85,0.635294117647059,0.552941176470588
"4440","sun_aypbzbfuprtztaqy.jpg","landscape","field",302.755411168,404.617044832,"sun","cornfield",0.176843114,66,14,117,0.564102564102564,0.444444444444444
"4441","sun_ayvaabyqvqxsunoq.jpg","landscape","field",326.199708921,490.497065984,"sun","wheatfield",0.479001041,61,6,87,0.701149425287356,0.632183908045977
"4442","sun_azlynmqjfwjytkdv.jpg","landscape","field",267,400,"sun","wheatfield",1,72,14,102,0.705882352941177,0.568627450980392
"4443","sun_bnwgrptznpkmyoll.jpg","landscape","field",346.410162,461.880216,"sun","hayfield",0.32991444,71,3,101,0.702970297029703,0.673267326732673
"4444","sun_bxosoiicldmycyla.jpg","landscape","field",279.504940008,372.673253344,"sun","hayfield",0.289342588,44,5,93,0.473118279569892,0.419354838709677
"4445","29f8063ae27714ec.jpg","landscape","forest (broadleaf)",433,577,"open images","Temperate broadleaf and mixed forest",0.222057796,58,2,98,0.591836734693878,0.571428571428571
"4446","5a26c909a910c9d9.jpg","landscape","forest (broadleaf)",408,612,"open images","Temperate broadleaf and mixed forest",0.118127399,78,2,101,0.772277227722772,0.752475247524752
"4447","5ec67c49751be989.jpg","landscape","forest (broadleaf)",476,635,"open images","Temperate broadleaf and mixed forest",0.158771324,40,0,88,0.454545454545455,0.454545454545455
"4448","60fb1f545fdd1b2c.jpg","landscape","forest (broadleaf)",433,577,"open images","Temperate broadleaf and mixed forest",0.144337567,41,3,88,0.465909090909091,0.431818181818182
"4449","96668f0aa9071377.jpg","landscape","forest (broadleaf)",359,269,"open images","Temperate broadleaf and mixed forest",0.220047032,70,3,110,0.636363636363636,0.609090909090909
"4450","ac213e6c25e62cc0.jpg","landscape","forest (broadleaf)",248,330,"open images","Temperate broadleaf and mixed forest",0.12757492,71,3,95,0.747368421052632,0.715789473684211
"4451","b6bead8e3f65991b.jpg","landscape","forest (broadleaf)",392,260,"open images","Temperate broadleaf and mixed forest",0.079724161,40,5,103,0.388349514563107,0.339805825242718
"4452","cd55c673f7709018.jpg","landscape","forest (broadleaf)",378,535,"open images","Temperate broadleaf and mixed forest",0.152565691,64,0,101,0.633663366336634,0.633663366336634
"4453","db786d24a006ba19.jpg","landscape","forest (broadleaf)",433,577,"open images","Temperate broadleaf and mixed forest",0.158264876,58,2,95,0.610526315789474,0.589473684210526
"4454","dffd1edf2a50c720.jpg","landscape","forest (broadleaf)",366,245,"open images","Temperate broadleaf and mixed forest",0.143538961,72,10,96,0.75,0.645833333333333
"4455","e72f9cfc62e3b4be.jpg","landscape","forest (broadleaf)",204,305,"open images","Temperate broadleaf and mixed forest",0.078313746,62,9,97,0.639175257731959,0.54639175257732
"4456","e8c08ce6240fac27.jpg","landscape","forest (broadleaf)",303,404,"open images","Temperate broadleaf and mixed forest",0.315738428,45,10,92,0.489130434782609,0.380434782608696
"4457","f2db336fa7759951.jpg","landscape","forest (broadleaf)",500,666,"open images","Temperate broadleaf and mixed forest",0.168010753,63,4,109,0.577981651376147,0.541284403669725
"4458","f7dce233924abacf.jpg","landscape","forest (broadleaf)",342,456,"open images","Temperate broadleaf and mixed forest",0.356774509,46,3,82,0.560975609756098,0.524390243902439
"4459","f964fbf0c85e0722.jpg","landscape","forest (broadleaf)",216,288,"open images","Temperate broadleaf and mixed forest",0.160375075,43,3,123,0.349593495934959,0.32520325203252
"4460","sun_aarnmhmjnoywelfb.jpg","landscape","forest (broadleaf)",256,256,"sun","forest (broadleaf)",1,29,6,94,0.308510638297872,0.24468085106383
"4461","sun_aaulapocjffusovo.jpg","landscape","forest (broadleaf)",256,256,"sun","forest (broadleaf)",1,44,4,92,0.478260869565217,0.434782608695652
"4462","sun_abhebbmkwmrgstyo.jpg","landscape","forest (broadleaf)",256,256,"sun","forest (broadleaf)",1,31,3,86,0.36046511627907,0.325581395348837
"4463","sun_abqwkcjnkkjpmaod.jpg","landscape","forest (broadleaf)",256,256,"sun","forest (broadleaf)",1,51,10,107,0.476635514018692,0.383177570093458
"4464","sun_acpeqjxleuzrimeg.jpg","landscape","forest (broadleaf)",256,256,"sun","forest (broadleaf)",1,50,9,80,0.625,0.5125
"4465","sun_actywkcnpzoailyv.jpg","landscape","forest (broadleaf)",256,256,"sun","forest (broadleaf)",1,41,4,89,0.460674157303371,0.415730337078652
"4466","sun_acxtlssrlfsryvac.jpg","landscape","forest (broadleaf)",256,256,"sun","forest (broadleaf)",1,39,9,96,0.40625,0.3125
"4467","sun_adelbgkxaewbxymf.jpg","landscape","forest (broadleaf)",256,256,"sun","forest (broadleaf)",1,46,6,95,0.484210526315789,0.421052631578947
"4468","sun_adkwweprgeumpslv.jpg","landscape","forest (broadleaf)",256,256,"sun","forest (broadleaf)",1,54,13,97,0.556701030927835,0.422680412371134
"4469","sun_aecydirryxzrzpvg.jpg","landscape","forest (broadleaf)",256,256,"sun","forest (broadleaf)",1,40,7,97,0.412371134020619,0.34020618556701
"4470","sun_aejcebvykjvhuget.jpg","landscape","forest (broadleaf)",256,256,"sun","forest (broadleaf)",1,49,5,92,0.532608695652174,0.478260869565217
"4471","sun_aendsxsqysoknyst.jpg","landscape","forest (broadleaf)",256,256,"sun","forest (broadleaf)",1,30,8,103,0.29126213592233,0.213592233009709
"4472","sun_afpnqehwapeidjtp.jpg","landscape","forest (broadleaf)",256,256,"sun","forest (broadleaf)",1,39,5,94,0.414893617021277,0.361702127659574
"4473","sun_aftdtzzskxflvuig.jpg","landscape","forest (broadleaf)",256,256,"sun","forest (broadleaf)",1,60,12,94,0.638297872340426,0.51063829787234
"4474","sun_afusmbapsnqjtnsa.jpg","landscape","forest (broadleaf)",256,256,"sun","forest (broadleaf)",1,54,7,92,0.58695652173913,0.510869565217391
"4475","sun_afxbfgxrtlczpwyn.jpg","landscape","forest (broadleaf)",256,256,"sun","forest (broadleaf)",1,57,9,103,0.553398058252427,0.466019417475728
"4476","sun_afxvgfeysuusnslo.jpg","landscape","forest (broadleaf)",256,256,"sun","forest (broadleaf)",1,48,4,99,0.484848484848485,0.444444444444444
"4477","sun_afzhshjjojqermqf.jpg","landscape","forest (broadleaf)",256,256,"sun","forest (broadleaf)",1,34,4,112,0.303571428571429,0.267857142857143
"4478","sun_agxabiochdwjboza.jpg","landscape","forest (broadleaf)",256,256,"sun","forest (broadleaf)",1,37,6,108,0.342592592592593,0.287037037037037
"4479","sun_ahbooqazpiiakayv.jpg","landscape","forest (broadleaf)",256,256,"sun","forest (broadleaf)",1,38,6,92,0.41304347826087,0.347826086956522
"4480","sun_ahksbkeqopdxmskp.jpg","landscape","forest (broadleaf)",256,256,"sun","forest (broadleaf)",1,37,3,91,0.406593406593407,0.373626373626374
"4481","sun_ahvfcrleejszjfde.jpg","landscape","forest (broadleaf)",256,256,"sun","forest (broadleaf)",1,45,10,124,0.362903225806452,0.282258064516129
"4482","sun_aidhlflrqqkdzeni.jpg","landscape","forest (broadleaf)",256,256,"sun","forest (broadleaf)",1,55,5,89,0.617977528089888,0.561797752808989
"4483","sun_aihylawyjepniike.jpg","landscape","forest (broadleaf)",256,256,"sun","forest (broadleaf)",1,40,5,109,0.36697247706422,0.321100917431193
"4484","sun_aiidyuygypngghyf.jpg","landscape","forest (broadleaf)",256,256,"sun","forest (broadleaf)",1,61,26,109,0.559633027522936,0.321100917431193
"4485","sun_aiynsrgvdjyalznn.jpg","landscape","forest (broadleaf)",256,256,"sun","forest (broadleaf)",1,42,14,92,0.456521739130435,0.304347826086957
"4486","sun_ajcjwmqklddutzvc.jpg","landscape","forest (broadleaf)",256,256,"sun","forest (broadleaf)",1,57,4,104,0.548076923076923,0.509615384615385
"4487","sun_ajqdvsuevkfybgme.jpg","landscape","forest (broadleaf)",256,256,"sun","forest (broadleaf)",1,45,1,96,0.46875,0.458333333333333
"4488","sun_akxbwsrgnuadikod.jpg","landscape","forest (broadleaf)",256,256,"sun","forest (broadleaf)",1,34,4,92,0.369565217391304,0.326086956521739
"4489","sun_aldigqqshvnhfkng.jpg","landscape","forest (broadleaf)",256,256,"sun","forest (broadleaf)",1,34,4,93,0.365591397849462,0.32258064516129
"4490","sun_alettkltzysnuqsq.jpg","landscape","forest (broadleaf)",256,256,"sun","forest (broadleaf)",1,42,7,93,0.451612903225806,0.376344086021505
"4491","sun_almbxcurjahdxery.jpg","landscape","forest (broadleaf)",256,256,"sun","forest (broadleaf)",1,47,9,87,0.540229885057471,0.436781609195402
"4492","sun_alvtgvepnlzhngjv.jpg","landscape","forest (broadleaf)",256,256,"sun","forest (broadleaf)",1,44,1,101,0.435643564356436,0.425742574257426
"4493","sun_ambyixvpmdimogbn.jpg","landscape","forest (broadleaf)",256,256,"sun","forest (broadleaf)",1,60,3,95,0.631578947368421,0.6
"4494","sun_anfpmkqemzwfixbm.jpg","landscape","forest (broadleaf)",256,256,"sun","forest (broadleaf)",1,50,15,90,0.555555555555556,0.388888888888889
"4495","sun_anmkwhkmnlrpufwm.jpg","landscape","forest (broadleaf)",256,256,"sun","forest (broadleaf)",1,48,4,96,0.5,0.458333333333333
"4496","sun_anqplteihhyjtglu.jpg","landscape","forest (broadleaf)",256,256,"sun","forest (broadleaf)",1,37,1,102,0.362745098039216,0.352941176470588
"4497","sun_antwgrnlkmlyvnjx.jpg","landscape","forest (broadleaf)",256,256,"sun","forest (broadleaf)",1,34,5,92,0.369565217391304,0.315217391304348
